,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,ratings,action,dislikes,likes,durations,view_cnts,years,months,days,hours,minutes,weekdays,link,titles,source,query,datetime,all_categories
4312,4312,4312,4312,619,619,,Watched,,,,,2020,4,29,15,6,2,https://www.youtube.com/watch?v=48tzWRTkGRA,,youtube,,2020-04-29 15:06:00,
4313,4313,4313,4313,618,618,4.953679599999999,Watched,829.0,70759.0,349.0,3103076.0,2020,4,29,15,33,2,https://www.youtube.com/watch?v=yYmVdzgfhCY,Gamestop's Battle with Toads,youtube,,2020-04-29 15:33:00,Comedy
4314,4314,4314,4314,3672,503,,Searched,,,,,2020,4,29,16,9,2,,,search,JORMUNGANDR,2020-04-29 16:09:00,
4315,4315,4315,4315,3671,502,,Searched,,,,,2020,4,29,16,24,2,,,search,divergent house test,2020-04-29 16:24:00,Arts & Entertainment
4316,4316,4316,4316,3670,501,,Visited,,,,,2020,4,29,16,24,2,,,search,The Official Divergent Quiz: Which Faction Do You Belong In?,2020-04-29 16:24:00,Arts & Entertainment
4317,4317,4317,4317,3669,500,,Searched,,,,,2020,4,29,17,34,2,,,search,babish potato salad,2020-04-29 17:34:00,Food & Drink
4318,4318,4318,4318,617,617,4.9548459000000005,Watched,843.0,73835.0,393.0,3786817.0,2020,4,29,17,34,2,https://www.youtube.com/watch?v=5Ugrgl9tB2s,,youtube,,2020-04-29 17:34:00,Entertainment
4319,4319,4319,4319,3668,499,,Searched,,,,,2020,4,29,17,35,2,,,search,german potato salad,2020-04-29 17:35:00,Food & Drink
4320,4320,4320,4320,3667,498,,Visited,,,,,2020,4,29,17,35,2,,,search,THE BEST Warm German Potato Salad {with Bacon ...,2020-04-29 17:35:00,Food & Drink
4321,4321,4321,4321,3666,497,,Searched,,,,,2020,4,29,17,36,2,,,search,chef jon sweet potato gnocchi,2020-04-29 17:36:00,Food & Drink
4322,4322,4322,4322,3665,496,,Visited,,,,,2020,4,29,17,36,2,,,search,Food Wishes Video Recipes,2020-04-29 17:36:00,Food & Drink
4323,4323,4323,4323,3664,495,,Searched,,,,,2020,4,29,18,25,2,,,search,ikea meatballs,2020-04-29 18:25:00,Home & Garden
4324,4324,4324,4324,3663,494,,Searched,,,,,2020,4,29,18,25,2,,,search,ikea meatballs recipe,2020-04-29 18:25:00,Home & Garden
4325,4325,4325,4325,3662,493,,Visited,,,,,2020,4,29,18,26,2,,,search,Recipe card meatballs with cream sauce - Ikea,2020-04-29 18:26:00,Food & Drink
4326,4326,4326,4326,3661,492,,Searched,,,,,2020,4,29,18,26,2,,,search,rusk flour,2020-04-29 18:26:00,Food & Drink
4327,4327,4327,4327,3660,491,,Visited,,,,,2020,4,29,18,26,2,,,search,"Rusk flour : Substitutes, Ingredients, Equivalents - GourmetSleuth",2020-04-29 18:26:00,Food & Drink
4328,4328,4328,4328,3659,490,,Searched,,,,,2020,4,29,19,14,2,,,search,saaz hampton bays,2020-04-29 19:14:00,Travel
4329,4329,4329,4329,3658,489,,,,,,,2020,4,29,19,14,2,,,search,Saaz,2020-04-29 19:14:00,
4330,4330,4330,4330,616,616,4.957490900000002,Watched,256.0,23833.0,660.0,914405.0,2020,4,29,20,36,2,https://www.youtube.com/watch?v=QOJlVvJCF1I,,youtube,,2020-04-29 20:36:00,Gaming
4331,4331,4331,4331,3657,488,,Searched,,,,,2020,4,30,14,11,3,,,search,mys primary,2020-04-30 14:11:00,
4332,4332,4332,4332,3656,487,,Visited,,,,,2020,4,30,14,12,3,,,search,New York State Board of Elections: Home Page,2020-04-30 14:12:00,News
4333,4333,4333,4333,615,615,,Watched,,,,,2020,4,30,14,26,3,https://www.youtube.com/watch?v=HUE2WdvHsZg,,youtube,,2020-04-30 14:26:00,
4334,4334,4334,4334,614,614,,Watched,,,,,2020,4,30,14,47,3,https://www.youtube.com/watch?v=nH3MEgvC5VI,,youtube,,2020-04-30 14:47:00,
4335,4335,4335,4335,613,613,,Watched,,,,,2020,4,30,14,57,3,https://www.youtube.com/watch?v=ru4U_T83uOU,,youtube,,2020-04-30 14:57:00,
4336,4336,4336,4336,612,612,,Watched,,,,,2020,4,30,15,8,3,https://www.youtube.com/watch?v=6YooHGPA4GU,,youtube,,2020-04-30 15:08:00,
4337,4337,4337,4337,611,611,,Watched,,,,,2020,4,30,15,30,3,https://www.youtube.com/watch?v=85KuNVOuSFk,,youtube,,2020-04-30 15:30:00,
4338,4338,4338,4338,3655,486,,Searched,,,,,2020,4,30,15,44,3,,,search,tiny bowler hat slimebound,2020-04-30 15:44:00,Shopping
4339,4339,4339,4339,3654,485,,Searched,,,,,2020,4,30,15,46,3,,,search,slimebound mod slay the spire,2020-04-30 15:46:00,Arts & Entertainment
4340,4340,4340,4340,610,610,,Watched,,,,,2020,4,30,15,57,3,https://www.youtube.com/watch?v=gNHsbvJ3Zy0,,youtube,,2020-04-30 15:57:00,
4341,4341,4341,4341,3653,484,,,,,,,2020,4,30,20,25,3,,,search,trapezoid,2020-04-30 20:25:00,
4342,4342,4342,4342,3652,483,,Searched,,,,,2020,4,30,20,47,3,,,search,continate,2020-04-30 20:47:00,
4343,4343,4343,4343,3651,482,,,,,,,2020,4,30,20,47,3,,,search,continent,2020-04-30 20:47:00,
4344,4344,4344,4344,3650,481,,Searched,,,,,2020,4,30,20,51,3,,,search,rigatoni,2020-04-30 20:51:00,
4345,4345,4345,4345,3649,480,,Searched,,,,,2020,4,30,21,39,3,,,search,earing,2020-04-30 21:39:00,Shopping
4346,4346,4346,4346,3648,479,,Searched,,,,,2020,5,1,0,30,4,,,search,spaetzle,2020-05-01 00:30:00,
4347,4347,4347,4347,609,609,,Watched,,,,,2020,5,1,0,31,4,https://www.youtube.com/watch?v=IG9mmt3WOkk,,youtube,,2020-05-01 00:31:00,
4348,4348,4348,4348,608,608,4.966486499999999,Watched,186.0,22014.0,665.0,1062690.0,2020,5,1,0,34,4,https://www.youtube.com/watch?v=y5OuVn_mIh4,KING K. ROOL: BATTLE ROYALE,youtube,,2020-05-01 00:34:00,Gaming
4349,4349,4349,4349,607,607,,Watched,,,,,2020,5,1,1,0,4,https://www.youtube.com/watch?v=EbyydWTnYOQ,,youtube,,2020-05-01 01:00:00,
4350,4350,4350,4350,606,606,,Watched,,,,,2020,5,1,1,21,4,https://www.youtube.com/watch?v=-FLKdoeU3VI,,youtube,,2020-05-01 01:21:00,
4351,4351,4351,4351,605,605,4.9686346,Watched,583.0,73766.0,165.0,2928013.0,2020,5,1,1,25,4,https://www.youtube.com/watch?v=RwlYqnO9DSE,,youtube,,2020-05-01 01:25:00,Entertainment
4352,4352,4352,4352,604,604,4.9548459000000005,Watched,843.0,73835.0,393.0,3786817.0,2020,5,1,1,31,4,https://www.youtube.com/watch?v=5Ugrgl9tB2s,,youtube,,2020-05-01 01:31:00,Entertainment
4353,4353,4353,4353,603,603,,Watched,,,,,2020,5,1,1,53,4,https://www.youtube.com/watch?v=l3XAATWcgFY,,youtube,,2020-05-01 01:53:00,
4354,4354,4354,4354,602,602,,Watched,,,,,2020,5,1,1,55,4,https://www.youtube.com/watch?v=I_G3s9SlmDc,,youtube,,2020-05-01 01:55:00,
4355,4355,4355,4355,601,601,,Watched,,,,,2020,5,1,2,4,4,https://www.youtube.com/watch?v=PyixCdsD09w,,youtube,,2020-05-01 02:04:00,
4356,4356,4356,4356,3647,478,,Searched,,,,,2020,5,1,3,32,4,,,search,cinco de mayo,2020-05-01 03:32:00,Hobbies & Leisure
4357,4357,4357,4357,3646,477,,Searched,,,,,2020,5,1,13,37,4,,,search,dell,2020-05-01 13:37:00,Computers & Electronics
4358,4358,4358,4358,600,600,,Watched,,,,,2020,5,1,13,40,4,https://www.youtube.com/watch?v=lZTjgvEszj8,,youtube,,2020-05-01 13:40:00,
4359,4359,4359,4359,599,599,,Watched,,,,,2020,5,1,13,44,4,https://www.youtube.com/watch?v=DJkHi-6RCns,,youtube,,2020-05-01 13:44:00,
4360,4360,4360,4360,3645,476,,Searched,,,,,2020,5,1,13,59,4,,,search,"Skype for Business (Lync) installed, you can join the Zoom meeting",2020-05-01 13:59:00,Internet & Telecom
4361,4361,4361,4361,3644,475,,Searched,,,,,2020,5,1,15,40,4,,,search,excel ram usage,2020-05-01 15:40:00,Computers & Electronics
4362,4362,4362,4362,3643,474,,Searched,,,,,2020,5,1,15,40,4,,,search,excel 64 bit ram usage,2020-05-01 15:40:00,Computers & Electronics
4363,4363,4363,4363,598,598,,Watched,,,,,2020,5,1,16,25,4,https://www.youtube.com/watch?v=kKzg4La4C3Q,,youtube,,2020-05-01 16:25:00,
4364,4364,4364,4364,597,597,,Searched,,,,,2020,5,1,16,36,4,https://www.youtube.com/results?search_query=astrovania,,youtube,,2020-05-01 16:36:00,
4365,4365,4365,4365,596,596,,Watched,,,,,2020,5,1,16,37,4,https://www.youtube.com/watch?v=QJtN0IIuE9g,,youtube,,2020-05-01 16:37:00,
4366,4366,4366,4366,595,595,,Watched,,,,,2020,5,1,16,38,4,https://www.youtube.com/watch?v=m_R4rnMyQg8,,youtube,,2020-05-01 16:38:00,
4367,4367,4367,4367,3642,473,,Searched,,,,,2020,5,1,16,40,4,,,search,smite jungle tier list,2020-05-01 16:40:00,Arts & Entertainment
4368,4368,4368,4368,3641,472,,Searched,,,,,2020,5,1,16,42,4,,,search,smite jungle build,2020-05-01 16:42:00,Arts & Entertainment
4369,4369,4369,4369,3640,471,,Searched,,,,,2020,5,1,16,46,4,,,search,smite jungle build nemesis,2020-05-01 16:46:00,Arts & Entertainment
4370,4370,4370,4370,594,594,,Watched,,,,,2020,5,1,17,13,4,https://www.youtube.com/watch?v=JyCqp40yrOk,,youtube,,2020-05-01 17:13:00,
4371,4371,4371,4371,593,593,,Watched,,,,,2020,5,1,17,42,4,https://www.youtube.com/watch?v=ZV67awtnlbI,,youtube,,2020-05-01 17:42:00,
4372,4372,4372,4372,3639,470,,Searched,,,,,2020,5,1,17,48,4,,,search,home internet bottleneck,2020-05-01 17:48:00,Internet & Telecom
4373,4373,4373,4373,3638,469,,Searched,,,,,2020,5,1,17,56,4,,,search,nyc tracing,2020-05-01 17:56:00,
4374,4374,4374,4374,592,592,,Watched,,,,,2020,5,1,17,59,4,https://www.youtube.com/watch?v=apL1Rdn-ZvM,,youtube,,2020-05-01 17:59:00,
4375,4375,4375,4375,591,591,,Watched,,,,,2020,5,1,18,2,4,https://www.youtube.com/watch?v=XVWQCd5j_ec,,youtube,,2020-05-01 18:02:00,
4376,4376,4376,4376,590,590,4.9587512,Watched,663.0,63630.0,147.0,3464663.0,2020,5,1,18,10,4,https://www.youtube.com/watch?v=9NKG9lR34dM,DUB the DEW | Mountain Dew Vs. The Internet,youtube,,2020-05-01 18:10:00,Comedy
4377,4377,4377,4377,589,589,,Watched,,,,,2020,5,1,19,28,4,https://www.youtube.com/watch?v=ixPFDFp8Cfo,,youtube,,2020-05-01 19:28:00,
4378,4378,4378,4378,588,588,4.9603348,Watched,199.0,19869.0,702.0,878452.0,2020,5,1,19,33,4,https://www.youtube.com/watch?v=__HLeGh_HGs,,youtube,,2020-05-01 19:33:00,Gaming
4379,4379,4379,4379,587,587,,Watched,,,,,2020,5,1,19,45,4,https://www.youtube.com/watch?v=ff9ldkz1h1M,,youtube,,2020-05-01 19:45:00,
4380,4380,4380,4380,586,586,,Watched,,,,,2020,5,1,19,48,4,https://www.youtube.com/watch?v=d9xoNN453gM,,youtube,,2020-05-01 19:48:00,
4381,4381,4381,4381,585,585,,Watched,,,,,2020,5,1,20,57,4,https://www.youtube.com/watch?v=vpaa9PtMoD0,,youtube,,2020-05-01 20:57:00,
4382,4382,4382,4382,584,584,,Watched,,,,,2020,5,1,21,13,4,https://www.youtube.com/watch?v=QKsRNoLyXO8,,youtube,,2020-05-01 21:13:00,
4383,4383,4383,4383,583,583,4.858017,Watched,1253.0,34047.0,3954.0,2220817.0,2020,5,1,22,8,4,https://www.youtube.com/watch?v=oudZMniib08,The World Record History of Super Mario Sunshine any%,youtube,,2020-05-01 22:08:00,Gaming
4384,4384,4384,4384,3637,468,,Searched,,,,,2020,5,1,22,28,4,,,search,smitegame,2020-05-01 22:28:00,
4385,4385,4385,4385,3636,467,,Searched,,,,,2020,5,2,2,20,5,,,search,release geb stone shield,2020-05-02 02:20:00,
4386,4386,4386,4386,582,582,,Watched,,,,,2020,5,2,2,50,5,https://www.youtube.com/watch?v=fjCvK92V3Ew,,youtube,,2020-05-02 02:50:00,
4387,4387,4387,4387,581,581,,Watched,,,,,2020,5,2,14,1,5,https://www.youtube.com/watch?v=Er67vk9QL3M,,youtube,,2020-05-02 14:01:00,
4388,4388,4388,4388,580,580,,Watched,,,,,2020,5,2,14,16,5,https://www.youtube.com/watch?v=DoBQxJOTlMk,,youtube,,2020-05-02 14:16:00,
4389,4389,4389,4389,579,579,,Watched,,,,,2020,5,2,14,28,5,https://www.youtube.com/watch?v=73Wiq4SpXmc,,youtube,,2020-05-02 14:28:00,
4390,4390,4390,4390,575,575,4.9232483,Watched,9060.0,463112.0,302.0,62608079.0,2020,5,2,14,36,5,https://www.youtube.com/watch?v=CvFH_6DNRCY,CLAUDE DEBUSSY:  CLAIR DE LUNE,youtube,,2020-05-02 14:36:00,Music
4391,4391,4391,4391,576,576,,Searched,,,,,2020,5,2,14,36,5,https://www.youtube.com/results?search_query=claire+de+lune,,youtube,,2020-05-02 14:36:00,
4392,4392,4392,4392,577,577,4.9212747000000014,Watched,851.0,42388.0,166.0,7934646.0,2020,5,2,14,36,5,https://www.youtube.com/watch?v=pMAtL7n_-rc,Maple Leaf Rag Played by Scott Joplin,youtube,,2020-05-02 14:36:00,Music
4393,4393,4393,4393,578,578,,Searched,,,,,2020,5,2,14,36,5,https://www.youtube.com/results?search_query=maple+leaf+rag,,youtube,,2020-05-02 14:36:00,
4394,4394,4394,4394,574,574,,Watched,,,,,2020,5,2,14,42,5,https://www.youtube.com/watch?v=VBDL6Tb683o,,youtube,,2020-05-02 14:42:00,
4395,4395,4395,4395,573,573,,Watched,,,,,2020,5,2,14,52,5,https://www.youtube.com/watch?v=ZufwRWceXlc,,youtube,,2020-05-02 14:52:00,
4396,4396,4396,4396,3635,466,,Searched,,,,,2020,5,2,14,56,5,,,search,imputation,2020-05-02 14:56:00,Science
4397,4397,4397,4397,572,572,,Watched,,,,,2020,5,2,14,56,5,https://www.youtube.com/watch?v=U0TXIXTzJEY,,youtube,,2020-05-02 14:56:00,
4398,4398,4398,4398,571,571,,Watched,,,,,2020,5,2,15,0,5,https://www.youtube.com/watch?v=-CKBtjjGS6o,,youtube,,2020-05-02 15:00:00,
4399,4399,4399,4399,570,570,,Watched,,,,,2020,5,2,15,0,5,https://www.youtube.com/watch?v=1w_uufUG9Ac,,youtube,,2020-05-02 15:00:00,
4400,4400,4400,4400,3634,465,,Searched,,,,,2020,5,2,16,48,5,,,search,dell,2020-05-02 16:48:00,Computers & Electronics
4401,4401,4401,4401,3633,464,,Visited,,,,,2020,5,2,17,38,5,,,search,https://www.bingingwithbabish.com/recipes/3daypotatosalad?format=amp,2020-05-02 17:38:00,Food & Drink
4402,4402,4402,4402,569,569,,Watched,,,,,2020,5,2,19,19,5,https://www.youtube.com/watch?v=1GcAeJuMLpQ,,youtube,,2020-05-02 19:19:00,
4403,4403,4403,4403,3632,463,,Searched,,,,,2020,5,2,19,25,5,,,search,better to get graduation regalia short or long,2020-05-02 19:25:00,Hobbies & Leisure
4404,4404,4404,4404,3631,462,,Searched,,,,,2020,5,2,19,55,5,,,search,spaetzle recipe,2020-05-02 19:55:00,Food & Drink
4405,4405,4405,4405,3630,461,,Searched,,,,,2020,5,2,20,8,5,,,search,season 7 smite jungle tier list,2020-05-02 20:08:00,Arts & Entertainment
4406,4406,4406,4406,568,568,,Watched,,,,,2020,5,2,20,20,5,https://www.youtube.com/watch?v=m2WtwOdUPBI,,youtube,,2020-05-02 20:20:00,
4407,4407,4407,4407,567,567,,Watched,,,,,2020,5,2,20,48,5,https://www.youtube.com/watch?v=Hgx81GXEypc,,youtube,,2020-05-02 20:48:00,
4408,4408,4408,4408,566,566,,Watched,,,,,2020,5,2,20,58,5,https://www.youtube.com/watch?v=yrfzNVg3_ks,,youtube,,2020-05-02 20:58:00,
4409,4409,4409,4409,565,565,,Watched,,,,,2020,5,2,22,5,5,https://www.youtube.com/watch?v=rnMNxBjSiyU,,youtube,,2020-05-02 22:05:00,
4410,4410,4410,4410,564,564,,Watched,,,,,2020,5,2,22,26,5,https://www.youtube.com/watch?v=IgwujZgLzvk,,youtube,,2020-05-02 22:26:00,
4411,4411,4411,4411,563,563,,Watched,,,,,2020,5,2,22,31,5,https://www.youtube.com/watch?v=etYWvVH4U0Y,,youtube,,2020-05-02 22:31:00,
4412,4412,4412,4412,562,562,,Watched,,,,,2020,5,2,22,35,5,https://www.youtube.com/watch?v=iH7bdQxXlJI,,youtube,,2020-05-02 22:35:00,
4413,4413,4413,4413,561,561,,Watched,,,,,2020,5,2,22,38,5,https://www.youtube.com/watch?v=njU3r3aWm3k,,youtube,,2020-05-02 22:38:00,
4414,4414,4414,4414,560,560,4.9568577000000005,Watched,81.0,7429.0,660.0,415275.0,2020,5,2,22,44,5,https://www.youtube.com/watch?v=d_3kzZ622_Y,,youtube,,2020-05-02 22:44:00,Gaming
4415,4415,4415,4415,559,559,,Watched,,,,,2020,5,2,22,56,5,https://www.youtube.com/watch?v=lOC-Hcz3Pao,,youtube,,2020-05-02 22:56:00,
4416,4416,4416,4416,3629,460,,Searched,,,,,2020,5,3,12,36,6,,,search,oz to lb,2020-05-03 12:36:00,
4417,4417,4417,4417,3628,459,,Searched,,,,,2020,5,3,14,0,6,,,search,oz to lb,2020-05-03 14:00:00,
4418,4418,4418,4418,3625,456,,Visited,,,,,2020,5,3,14,1,6,,,search,EASY Steak Marinade (5 ingredients!) - I Heart Naptime,2020-05-03 14:01:00,Food & Drink
4419,4419,4419,4419,3626,457,,Visited,,,,,2020,5,3,14,1,6,,,search,The Best Steak Marinade Recipe - Allrecipes.com,2020-05-03 14:01:00,Food & Drink
4420,4420,4420,4420,3627,458,,Searched,,,,,2020,5,3,14,1,6,,,search,simple steak marinade,2020-05-03 14:01:00,Food & Drink
4421,4421,4421,4421,558,558,,Watched,,,,,2020,5,3,14,29,6,https://www.youtube.com/watch?v=LenNHDQtCfQ,,youtube,,2020-05-03 14:29:00,
4422,4422,4422,4422,557,557,,Watched,,,,,2020,5,3,14,58,6,https://www.youtube.com/watch?v=Rj4bgaa28_g,,youtube,,2020-05-03 14:58:00,
4423,4423,4423,4423,556,556,,Watched,,,,,2020,5,3,15,35,6,https://www.youtube.com/watch?v=mVCC-PH2p4c,,youtube,,2020-05-03 15:35:00,
4424,4424,4424,4424,3624,455,,Searched,,,,,2020,5,3,16,18,6,,,search,smite season 7 king arthur build,2020-05-03 16:18:00,Arts & Entertainment
4425,4425,4425,4425,555,555,,Searched,,,,,2020,5,3,22,22,6,https://www.youtube.com/results?search_query=aggretsuko+deer,,youtube,,2020-05-03 22:22:00,
4426,4426,4426,4426,553,553,,Searched,,,,,2020,5,3,22,23,6,https://www.youtube.com/results?search_query=tsunoda+sub,,youtube,,2020-05-03 22:23:00,
4427,4427,4427,4427,554,554,,Searched,,,,,2020,5,3,22,23,6,https://www.youtube.com/results?search_query=aggretsuko+deer+sub,,youtube,,2020-05-03 22:23:00,
4428,4428,4428,4428,552,552,,Searched,,,,,2020,5,3,22,24,6,https://www.youtube.com/results?search_query=tsunoda+scenes+sub,,youtube,,2020-05-03 22:24:00,
4429,4429,4429,4429,550,550,,Watched,,,,,2020,5,3,22,24,6,https://www.youtube.com/watch?v=W8EohN00KSw,,youtube,,2020-05-03 22:24:00,
4430,4430,4430,4430,551,551,,Searched,,,,,2020,5,3,22,24,6,https://www.youtube.com/results?search_query=tsunoda+scenes+subbed,,youtube,,2020-05-03 22:24:00,
4431,4431,4431,4431,549,549,,Watched,,,,,2020,5,3,22,25,6,https://www.youtube.com/watch?v=abNZkxLoZzA,,youtube,,2020-05-03 22:25:00,
4432,4432,4432,4432,548,548,4.9302764,Watched,130.0,7328.0,965.0,321147.0,2020,5,3,22,49,6,https://www.youtube.com/watch?v=gOQ1oCRZRHk,,youtube,,2020-05-03 22:49:00,Gaming
4433,4433,4433,4433,547,547,4.9411125,Watched,122.0,8165.0,740.0,374510.0,2020,5,3,23,5,6,https://www.youtube.com/watch?v=jMv2wHylMQE,,youtube,,2020-05-03 23:05:00,Gaming
4434,4434,4434,4434,546,546,,Watched,,,,,2020,5,3,23,17,6,https://www.youtube.com/watch?v=xDh5mGDi1uI,,youtube,,2020-05-03 23:17:00,
4435,4435,4435,4435,545,545,,Watched,,,,,2020,5,3,23,31,6,https://www.youtube.com/watch?v=_X3IxvXEWaw,,youtube,,2020-05-03 23:31:00,
4436,4436,4436,4436,544,544,,Watched,,,,,2020,5,3,23,40,6,https://www.youtube.com/watch?v=mcbRp34sM8E,,youtube,,2020-05-03 23:40:00,
4437,4437,4437,4437,3623,454,,Searched,,,,,2020,5,4,2,59,0,,,search,lenovo displaylink hub,2020-05-04 02:59:00,Computers & Electronics
4438,4438,4438,4438,543,543,4.9414834999999995,Watched,115.0,7746.0,585.0,505324.0,2020,5,4,3,29,0,https://www.youtube.com/watch?v=kj60dxQzDro,,youtube,,2020-05-04 03:29:00,Gaming
4439,4439,4439,4439,3622,453,,Visited,,,,,2020,5,4,3,31,0,,,search,I/O Arcade Bar,2020-05-04 03:31:00,Arts & Entertainment
4440,4440,4440,4440,3621,452,,Visited,,,,,2020,5,4,3,34,0,,,search,http://www.nobleknight.com/,2020-05-04 03:34:00,Hobbies & Interests
4441,4441,4441,4441,3620,451,,Visited,,,,,2020,5,4,3,35,0,,,search,http://arboretum.wisc.edu/,2020-05-04 03:35:00,
4442,4442,4442,4442,3619,450,,Visited,,,,,2020,5,4,3,36,0,,,search,8 Bit And Up Video Games - 86 E. 3rd Street / New York City,2020-05-04 03:36:00,Games
4443,4443,4443,4443,3618,449,,Visited,,,,,2020,5,4,3,37,0,,,search,http://waypointcafenyc.com/,2020-05-04 03:37:00,Food & Drink
4444,4444,4444,4444,3617,448,,Visited,,,,,2020,5,4,3,45,0,,,search,http://hexnyc.com/,2020-05-04 03:45:00,Food & Drink
4445,4445,4445,4445,3616,447,,Visited,,,,,2020,5,4,3,45,0,,,search,http://uncommonsnyc.com/,2020-05-04 03:45:00,Hobbies & Interests
4446,4446,4446,4446,542,542,4.9130936,Watched,227.0,10221.0,871.0,727653.0,2020,5,4,12,18,0,https://www.youtube.com/watch?v=WZvz0t8G9Qw,,youtube,,2020-05-04 12:18:00,Gaming
4447,4447,4447,4447,541,541,,Watched,,,,,2020,5,4,12,34,0,https://www.youtube.com/watch?v=-UKPUxFsf60,,youtube,,2020-05-04 12:34:00,
4448,4448,4448,4448,540,540,4.936964499999998,Watched,138.0,8619.0,623.0,509061.0,2020,5,4,12,48,0,https://www.youtube.com/watch?v=VstM2RheDw4,,youtube,,2020-05-04 12:48:00,Gaming
4449,4449,4449,4449,539,539,,Watched,,,,,2020,5,4,12,59,0,https://www.youtube.com/watch?v=leiXqFUMKTw,,youtube,,2020-05-04 12:59:00,
4450,4450,4450,4450,538,538,,Watched,,,,,2020,5,4,13,2,0,https://www.youtube.com/watch?v=GimUIAsUBVg,,youtube,,2020-05-04 13:02:00,
4451,4451,4451,4451,537,537,,Watched,,,,,2020,5,4,14,7,0,https://www.youtube.com/watch?v=LmB7y8Tgb_c,,youtube,,2020-05-04 14:07:00,
4452,4452,4452,4452,536,536,,Watched,,,,,2020,5,4,14,15,0,https://www.youtube.com/watch?v=X6Gnt8Ulz2o,,youtube,,2020-05-04 14:15:00,
4453,4453,4453,4453,535,535,,Searched,,,,,2020,5,4,14,16,0,https://www.youtube.com/results?search_query=mbl+auto+everything,,youtube,,2020-05-04 14:16:00,
4454,4454,4454,4454,534,534,,Watched,,,,,2020,5,4,14,16,0,https://www.youtube.com/watch?v=q879j3ydfw8,,youtube,,2020-05-04 14:16:00,
4455,4455,4455,4455,533,533,,Watched,,,,,2020,5,4,14,18,0,https://www.youtube.com/watch?v=RKW6rjnYEkc,,youtube,,2020-05-04 14:18:00,
4456,4456,4456,4456,532,532,4.954048200000001,Watched,1545.0,132943.0,316.0,4563494.0,2020,5,4,14,21,0,https://www.youtube.com/watch?v=3pbvmR8n27w,,youtube,,2020-05-04 14:21:00,Entertainment
4457,4457,4457,4457,3615,446,,Searched,,,,,2020,5,4,14,26,0,,,search,gap70+ study,2020-05-04 14:26:00,Jobs & Education
4458,4458,4458,4458,531,531,4.940424,Watched,1369.0,90547.0,292.0,5513761.0,2020,5,4,14,26,0,https://www.youtube.com/watch?v=35fBK7kCTgU,,youtube,,2020-05-04 14:26:00,Entertainment
4459,4459,4459,4459,530,530,,Watched,,,,,2020,5,4,14,31,0,https://www.youtube.com/watch?v=18JQUYgpOlw,,youtube,,2020-05-04 14:31:00,
4460,4460,4460,4460,529,529,,Watched,,,,,2020,5,4,14,32,0,https://www.youtube.com/watch?v=zbc2LUAP6G4,,youtube,,2020-05-04 14:32:00,
4461,4461,4461,4461,528,528,,Watched,,,,,2020,5,4,14,36,0,https://www.youtube.com/watch?v=0ZYql0fhwbQ,,youtube,,2020-05-04 14:36:00,
4462,4462,4462,4462,527,527,4.9348211,Watched,2836.0,171208.0,231.0,20126715.0,2020,5,4,14,39,0,https://www.youtube.com/watch?v=TbsBEb1ZxWA,,youtube,,2020-05-04 14:39:00,Music
4463,4463,4463,4463,526,526,,Watched,,,,,2020,5,4,14,44,0,https://www.youtube.com/watch?v=9GTMMATpVFg,,youtube,,2020-05-04 14:44:00,
4464,4464,4464,4464,525,525,,Watched,,,,,2020,5,4,14,49,0,https://www.youtube.com/watch?v=CwOoheKKWV4,,youtube,,2020-05-04 14:49:00,
4465,4465,4465,4465,524,524,4.930011299999999,Watched,3036.0,170478.0,286.0,10302586.0,2020,5,4,14,53,0,https://www.youtube.com/watch?v=e0T0rI-GiR4,,youtube,,2020-05-04 14:53:00,Music
4466,4466,4466,4466,523,523,4.9309888,Watched,2293.0,130613.0,317.0,13712856.0,2020,5,4,14,58,0,https://www.youtube.com/watch?v=VGh5DV0D3wk,[Electro] - Nitro Fun - Final Boss [Monstercat Release],youtube,,2020-05-04 14:58:00,Music
4467,4467,4467,4467,522,522,,Watched,,,,,2020,5,4,14,59,0,https://www.youtube.com/watch?v=5eu_fkIbmxc,,youtube,,2020-05-04 14:59:00,
4468,4468,4468,4468,521,521,4.9421859,Watched,2414.0,164604.0,259.0,16888562.0,2020,5,4,15,4,0,https://www.youtube.com/watch?v=6y_NJg-xoeE,,youtube,,2020-05-04 15:04:00,Entertainment
4469,4469,4469,4469,520,520,,Watched,,,,,2020,5,4,15,8,0,https://www.youtube.com/watch?v=OSxtHhCk9kQ,,youtube,,2020-05-04 15:08:00,
4470,4470,4470,4470,519,519,,Watched,,,,,2020,5,4,15,12,0,https://www.youtube.com/watch?v=LenNHDQtCfQ,,youtube,,2020-05-04 15:12:00,
