,Unnamed: 0,ratings,action,categories,dislikes,likes,durations,view_cnts,years,months,days,hours,minutes,weekdays,link,titles,source,query,datetime
3054,3054,,Watched,,,,,,2020,1,10,0,54,4,https://www.youtube.com/watch?v=XQjj3C9rEg0,,youtube,,2020-01-10 00:54:00
3053,3053,,Watched,,,,,,2020,1,10,0,58,4,https://www.youtube.com/watch?v=mSVERlFIIqY,,youtube,,2020-01-10 00:58:00
3052,3052,,Watched,,,,,,2020,1,10,1,4,4,https://www.youtube.com/watch?v=7x26E9mSd7Y,,youtube,,2020-01-10 01:04:00
5356,2187,,Searched,[],,,,,2020,1,10,11,49,4,,,search,cinder,2020-01-10 11:49:00
5355,2186,,Visited,[],,,,,2020,1,10,11,49,4,,,search,https://books.google.com/books?id=DdR-cUp7ooYC&pg=PA3,2020-01-10 11:49:00
5357,2188,,Searched,[],,,,,2020,1,10,11,49,4,,,search,famous sith,2020-01-10 11:49:00
3051,3051,,Watched,,,,,,2020,1,11,3,14,5,https://www.youtube.com/watch?v=6H6MNyJ4iXU,,youtube,,2020-01-11 03:14:00
3050,3050,,Watched,,,,,,2020,1,11,3,16,5,https://www.youtube.com/watch?v=yKTt-c3Y0Ow,,youtube,,2020-01-11 03:16:00
3049,3049,,Watched,,,,,,2020,1,11,3,48,5,https://www.youtube.com/watch?v=IoyTGoyiSds,,youtube,,2020-01-11 03:48:00
5354,2185,,Searched,[],,,,,2020,1,11,8,40,5,,,search,ACAB,2020-01-11 08:40:00
3048,3048,,Watched,,,,,,2020,1,11,15,58,5,https://www.youtube.com/watch?v=rms-4enPh6c,,youtube,,2020-01-11 15:58:00
3047,3047,,Watched,,,,,,2020,1,11,16,17,5,https://www.youtube.com/watch?v=d876kTQZLCg,,youtube,,2020-01-11 16:17:00
3046,3046,,Watched,,,,,,2020,1,11,16,20,5,https://www.youtube.com/watch?v=P7Ctwnqj3zE,,youtube,,2020-01-11 16:20:00
3044,3044,,Watched,,,,,,2020,1,11,16,22,5,https://www.youtube.com/watch?v=ghH4khvQWmo,,youtube,,2020-01-11 16:22:00
3045,3045,,Searched,,,,,,2020,1,11,16,22,5,https://www.youtube.com/results?search_query=sauce+or+loss+van+der,,youtube,,2020-01-11 16:22:00
3043,3043,,Watched,,,,,,2020,1,11,16,23,5,https://www.youtube.com/watch?v=wJeaRLWYrcY,,youtube,,2020-01-11 16:23:00
3042,3042,,Watched,,,,,,2020,1,11,16,37,5,https://www.youtube.com/watch?v=rg9PV6yffCc,,youtube,,2020-01-11 16:37:00
3041,3041,,Watched,,,,,,2020,1,11,16,41,5,https://www.youtube.com/watch?v=5hgeWPQc4v8,,youtube,,2020-01-11 16:41:00
3040,3040,,Watched,,,,,,2020,1,11,17,0,5,https://www.youtube.com/watch?v=q-JWjkQW8Ww,,youtube,,2020-01-11 17:00:00
3039,3039,,Watched,,,,,,2020,1,11,17,37,5,https://www.youtube.com/watch?v=B_tif9YqxjQ,,youtube,,2020-01-11 17:37:00
3038,3038,,Watched,,,,,,2020,1,11,18,10,5,https://www.youtube.com/watch?v=rYmvcq4IgVg,,youtube,,2020-01-11 18:10:00
5353,2184,,Searched,"[['/Jobs & Education/Education/Colleges & Universities', 0.9200000166893005]]",,,,,2020,1,11,19,10,5,,,search,degree classification,2020-01-11 19:10:00
3037,3037,,Watched,,,,,,2020,1,11,19,10,5,https://www.youtube.com/watch?v=Ere4McT3Rn0,,youtube,,2020-01-11 19:10:00
5352,2183,,Searched,[],,,,,2020,1,11,19,13,5,,,search,ur latin honors,2020-01-11 19:13:00
5350,2181,,Searched,[],,,,,2020,1,11,20,17,5,,,search,vail company,2020-01-11 20:17:00
5351,2182,,Searched,[],,,,,2020,1,11,20,17,5,,,search,jacobs engineering,2020-01-11 20:17:00
5349,2180,,Searched,[],,,,,2020,1,11,20,18,5,,,search,mckenzie engineering,2020-01-11 20:18:00
5348,2179,,Searched,[],,,,,2020,1,11,20,21,5,,,search,alphabet company,2020-01-11 20:21:00
5347,2178,,Searched,"[['/Internet & Telecom', 0.5799999833106995]]",,,,,2020,1,11,20,22,5,,,search,Google,2020-01-11 20:22:00
3036,3036,,Watched,,,,,,2020,1,11,21,13,5,https://www.youtube.com/watch?v=T0UKUOFpKYM,,youtube,,2020-01-11 21:13:00
3035,3035,,Watched,,,,,,2020,1,11,21,42,5,https://www.youtube.com/watch?v=wteZiz1NElc,,youtube,,2020-01-11 21:42:00
3034,3034,,Watched,,,,,,2020,1,11,21,52,5,https://www.youtube.com/watch?v=e6Pkn0udkUE,,youtube,,2020-01-11 21:52:00
3033,3033,,Watched,,,,,,2020,1,11,21,52,5,https://www.youtube.com/watch?v=D5pDqGXVvaw,,youtube,,2020-01-11 21:52:00
3032,3032,,Watched,,,,,,2020,1,11,22,24,5,https://www.youtube.com/watch?v=f6aIV8Sktak,,youtube,,2020-01-11 22:24:00
3031,3031,,Watched,,,,,,2020,1,11,22,35,5,https://www.youtube.com/watch?v=iIccotbPlGk,,youtube,,2020-01-11 22:35:00
3030,3030,,Watched,,,,,,2020,1,11,22,40,5,https://www.youtube.com/watch?v=c7jI46jPYaM,,youtube,,2020-01-11 22:40:00
3029,3029,,Watched,,,,,,2020,1,11,22,48,5,https://www.youtube.com/watch?v=kMs5fni-y9A,,youtube,,2020-01-11 22:48:00
3028,3028,,Watched,,,,,,2020,1,12,0,9,6,https://www.youtube.com/watch?v=9md2PQEwrC4,,youtube,,2020-01-12 00:09:00
3026,3026,,Watched,,,,,,2020,1,12,0,10,6,https://www.youtube.com/watch?v=NPbvjmkXcW0,,youtube,,2020-01-12 00:10:00
3027,3027,,Watched,,,,,,2020,1,12,0,10,6,https://www.youtube.com/watch?v=i3Z4MsH3C_8,,youtube,,2020-01-12 00:10:00
3025,3025,,Watched,,,,,,2020,1,12,0,11,6,https://www.youtube.com/watch?v=3ktQqG5xp00,,youtube,,2020-01-12 00:11:00
3024,3024,,Watched,,,,,,2020,1,12,0,19,6,https://www.youtube.com/watch?v=BoDDqKc12CA,,youtube,,2020-01-12 00:19:00
5346,2177,,Searched,[],,,,,2020,1,12,12,46,6,,,search,yuzu,2020-01-12 12:46:00
3023,3023,,Searched,,,,,,2020,1,13,0,2,0,https://www.youtube.com/results?search_query=smallant1,,youtube,,2020-01-13 00:02:00
3022,3022,,Watched,,,,,,2020,1,13,14,2,0,https://www.youtube.com/watch?v=u1_Yo0DqjRs,,youtube,,2020-01-13 14:02:00
5344,2175,,Visited,[],,,,,2020,1,13,19,26,0,,,search,https://en.m.wikipedia.org/wiki/Vodka,2020-01-13 19:26:00
5345,2176,,Searched,"[['/Food & Drink/Beverages/Alcoholic Beverages', 0.9900000095367432]]",,,,,2020,1,13,19,26,0,,,search,vodka requirements,2020-01-13 19:26:00
5343,2174,,Searched,[],,,,,2020,1,14,1,38,1,,,search,dodecahedron,2020-01-14 01:38:00
3021,3021,,Watched,,,,,,2020,1,14,4,16,1,https://www.youtube.com/watch?v=u1_Yo0DqjRs,,youtube,,2020-01-14 04:16:00
3020,3020,,Watched,,,,,,2020,1,14,4,48,1,https://www.youtube.com/watch?v=fqlwMxo2D1Q,,youtube,,2020-01-14 04:48:00
3019,3019,,Watched,,,,,,2020,1,14,4,53,1,https://www.youtube.com/watch?v=05KsorjRbo0,,youtube,,2020-01-14 04:53:00
5342,2173,,Searched,[],,,,,2020,1,14,14,11,1,,,search,dodecahedron,2020-01-14 14:11:00
5341,2172,,Searched,[],,,,,2020,1,14,15,31,1,,,search,dodecahedron,2020-01-14 15:31:00
5340,2171,,Searched,[],,,,,2020,1,14,17,0,1,,,search,transplant succulents,2020-01-14 17:00:00
3017,3017,,Watched,,,,,,2020,1,14,17,17,1,https://www.youtube.com/watch?v=1P5RhA5qLFs,,youtube,,2020-01-14 17:17:00
3018,3018,,Searched,,,,,,2020,1,14,17,17,1,https://www.youtube.com/results?search_query=multi+track+drifting,,youtube,,2020-01-14 17:17:00
5339,2170,,Searched,[],,,,,2020,1,14,18,28,1,,,search,lapras,2020-01-14 18:28:00
5338,2169,,Searched,[],,,,,2020,1,14,18,28,1,,,search,bug psychic,2020-01-14 18:28:00
5337,2168,,Searched,[],,,,,2020,1,14,18,28,1,,,search,bug psychic weakness,2020-01-14 18:28:00
5336,2167,,Visited,"[['/Games', 0.6899999976158142]]",,,,,2020,1,14,18,29,1,,,search,https://www.polygon.com/platform/amp/pokemon-sword-shield-guide/2019/11/16/20968169/type-strength-weakness-super-effective-weakness-chart,2020-01-14 18:29:00
5334,2165,,Searched,"[['/Health/Health Conditions/Pain Management', 0.9399999976158142], ['/Health/Pharmacy/Drugs & Medications', 0.6600000262260437]]",,,,,2020,1,14,19,13,1,,,search,pain reliever r/s,2020-01-14 19:13:00
5335,2166,,Visited,[],,,,,2020,1,14,19,13,1,,,search,https://www.polygon.com/platform/amp/pokemon-sword-shield-guide/2019/11/16/20968169/type-strength-weakness-super-effective-weakness-chart,2020-01-14 19:13:00
5330,2161,,Visited,[],,,,,2020,1,14,20,20,1,,,search,Wilson Commons Student Activities : University of Rochester,2020-01-14 20:20:00
5331,2162,,Searched,[],,,,,2020,1,14,20,20,1,,,search,ur wcsa,2020-01-14 20:20:00
5332,2163,,Visited,[],,,,,2020,1,14,20,20,1,,,search,WSCA,2020-01-14 20:20:00
5333,2164,,Searched,[],,,,,2020,1,14,20,20,1,,,search,wsca,2020-01-14 20:20:00
3016,3016,,Watched,,,,,,2020,1,14,22,10,1,https://www.youtube.com/watch?v=6BAlBf39kT8,,youtube,,2020-01-14 22:10:00
3015,3015,,Watched,,,,,,2020,1,14,22,13,1,https://www.youtube.com/watch?v=chil75Ip-3w,,youtube,,2020-01-14 22:13:00
3014,3014,,Watched,,,,,,2020,1,14,22,22,1,https://www.youtube.com/watch?v=WinKAFrBjvk,,youtube,,2020-01-14 22:22:00
3013,3013,,Watched,,,,,,2020,1,14,22,47,1,https://www.youtube.com/watch?v=9c8zh8QTCBM,,youtube,,2020-01-14 22:47:00
3012,3012,,Watched,,,,,,2020,1,14,23,8,1,https://www.youtube.com/watch?v=YByuzBCTZnw,,youtube,,2020-01-14 23:08:00
3011,3011,,Watched,,,,,,2020,1,14,23,40,1,https://www.youtube.com/watch?v=u6jL8JQH2iI,,youtube,,2020-01-14 23:40:00
5329,2160,,Searched,[],,,,,2020,1,14,23,57,1,,,search,amazon careers,2020-01-14 23:57:00
3010,3010,,Watched,,,,,,2020,1,15,0,3,2,https://www.youtube.com/watch?v=YE6_mANvbHQ,,youtube,,2020-01-15 00:03:00
3009,3009,,Watched,,,,,,2020,1,15,0,6,2,https://www.youtube.com/watch?v=RuHHV6RYoso,,youtube,,2020-01-15 00:06:00
3008,3008,,Watched,,,,,,2020,1,15,0,10,2,https://www.youtube.com/watch?v=sp6UxJkTo-Y,,youtube,,2020-01-15 00:10:00
3007,3007,,Watched,,,,,,2020,1,15,0,28,2,https://www.youtube.com/watch?v=POKdtYNsLyw,,youtube,,2020-01-15 00:28:00
3006,3006,,Watched,,,,,,2020,1,15,0,31,2,https://www.youtube.com/watch?v=eOvh8YDQVgk,,youtube,,2020-01-15 00:31:00
3005,3005,,Watched,,,,,,2020,1,15,1,52,2,https://www.youtube.com/watch?v=BrrP5IMDiJY,,youtube,,2020-01-15 01:52:00
3004,3004,,Watched,,,,,,2020,1,15,2,15,2,https://www.youtube.com/watch?v=v-9WSmESdN4,,youtube,,2020-01-15 02:15:00
3003,3003,,Watched,,,,,,2020,1,15,2,17,2,https://www.youtube.com/watch?v=DuwQ__-X_mc,,youtube,,2020-01-15 02:17:00
3002,3002,,Watched,,,,,,2020,1,15,2,19,2,https://www.youtube.com/watch?v=wNTNVeZnkHE,,youtube,,2020-01-15 02:19:00
5328,2159,,Searched,[],,,,,2020,1,15,15,38,2,,,search,handshake ur,2020-01-15 15:38:00
5327,2158,,Searched,[],,,,,2020,1,15,15,41,2,,,search,indeed,2020-01-15 15:41:00
5326,2157,,Searched,[],,,,,2020,1,15,15,58,2,,,search,linkedin,2020-01-15 15:58:00
5325,2156,,Searched,[],,,,,2020,1,15,16,40,2,,,search,sona ur,2020-01-15 16:40:00
5324,2155,,Searched,[],,,,,2020,1,15,16,48,2,,,search,ur finals schedule,2020-01-15 16:48:00
3001,3001,,Searched,,,,,,2020,1,15,19,51,2,https://www.youtube.com/results?search_query=asmr+yoda+eats+hamburger,,youtube,,2020-01-15 19:51:00
3000,3000,4.949497200000001,Watched,['People & Blogs'],1452.0,113552.0,72.0,1533092.0,2020,1,15,19,51,2,https://www.youtube.com/watch?v=7KpuGFm-mhM,,youtube,,2020-01-15 19:51:00
2999,2999,,Watched,,,,,,2020,1,15,20,17,2,https://www.youtube.com/watch?v=_LhxG51dFew,,youtube,,2020-01-15 20:17:00
2998,2998,,Watched,,,,,,2020,1,15,20,18,2,https://www.youtube.com/watch?v=8lbDjXA4cs0,,youtube,,2020-01-15 20:18:00
2997,2997,,Watched,,,,,,2020,1,15,20,26,2,https://www.youtube.com/watch?v=-J1dohhx3gk,,youtube,,2020-01-15 20:26:00
2996,2996,,Watched,,,,,,2020,1,15,20,38,2,https://www.youtube.com/watch?v=MnqmZgQKvNM,,youtube,,2020-01-15 20:38:00
2995,2995,,Watched,,,,,,2020,1,15,20,53,2,https://www.youtube.com/watch?v=KbXYWi832zc,,youtube,,2020-01-15 20:53:00
2994,2994,,Watched,,,,,,2020,1,15,20,54,2,https://www.youtube.com/watch?v=Ib89ME8Nxow,,youtube,,2020-01-15 20:54:00
2993,2993,,Watched,,,,,,2020,1,15,20,57,2,https://www.youtube.com/watch?v=6R8CJghXWEc,,youtube,,2020-01-15 20:57:00
2992,2992,,Watched,,,,,,2020,1,15,21,2,2,https://www.youtube.com/watch?v=CUHUjmMynCo,,youtube,,2020-01-15 21:02:00
2991,2991,,Watched,,,,,,2020,1,15,21,6,2,https://www.youtube.com/watch?v=k9XQc7n2b5c,,youtube,,2020-01-15 21:06:00
2989,2989,,Watched,,,,,,2020,1,15,21,33,2,https://www.youtube.com/watch?v=0OdmNjtWfPA,,youtube,,2020-01-15 21:33:00
2990,2990,,Searched,,,,,,2020,1,15,21,33,2,https://www.youtube.com/results?search_query=onlychillstep,,youtube,,2020-01-15 21:33:00
2988,2988,,Watched,,,,,,2020,1,15,22,4,2,https://www.youtube.com/watch?v=Nsm6Y7WugKU,,youtube,,2020-01-15 22:04:00
2987,2987,4.8593725999999995,Watched,['People & Blogs'],12349.0,338905.0,821.0,30924885.0,2020,1,15,22,22,2,https://www.youtube.com/watch?v=GTXP2FzQS94,,youtube,,2020-01-15 22:22:00
2986,2986,,Watched,,,,,,2020,1,15,22,43,2,https://www.youtube.com/watch?v=0-lcGB7ye9w,,youtube,,2020-01-15 22:43:00
2985,2985,,Watched,,,,,,2020,1,15,23,0,2,https://www.youtube.com/watch?v=3-qMiuDmKSc,,youtube,,2020-01-15 23:00:00
2984,2984,,Watched,,,,,,2020,1,15,23,3,2,https://www.youtube.com/watch?v=bbsPgw13hJY,,youtube,,2020-01-15 23:03:00
2983,2983,,Watched,,,,,,2020,1,15,23,8,2,https://www.youtube.com/watch?v=sOTBU5QJJWM,,youtube,,2020-01-15 23:08:00
2982,2982,4.9730544000000005,Watched,['Comedy'],2194.0,323502.0,121.0,6839213.0,2020,1,15,23,9,2,https://www.youtube.com/watch?v=u1hnBv12-uk,,youtube,,2020-01-15 23:09:00
2981,2981,,Searched,,,,,,2020,1,16,0,5,3,https://www.youtube.com/results?search_query=sauce+or+loss+van+der,,youtube,,2020-01-16 00:05:00
2980,2980,,Watched,,,,,,2020,1,16,0,5,3,https://www.youtube.com/watch?v=ghH4khvQWmo,,youtube,,2020-01-16 00:05:00
2979,2979,,Watched,,,,,,2020,1,16,0,7,3,https://www.youtube.com/watch?v=HHmx4b5tktQ,,youtube,,2020-01-16 00:07:00
2978,2978,,Watched,,,,,,2020,1,16,0,8,3,https://www.youtube.com/watch?v=lZ84crMLmsA,,youtube,,2020-01-16 00:08:00
2977,2977,,Watched,,,,,,2020,1,16,0,11,3,https://www.youtube.com/watch?v=LVyOWbrxjHM,,youtube,,2020-01-16 00:11:00
2976,2976,4.9447002,Watched,['Entertainment'],790.0,56353.0,477.0,1833962.0,2020,1,16,0,13,3,https://www.youtube.com/watch?v=5fCM0Ttx0WA,Bongo cat MEME COMPILATION,youtube,,2020-01-16 00:13:00
2974,2974,,Watched,,,,,,2020,1,16,0,16,3,https://www.youtube.com/watch?v=D-_KXeD_0wY,,youtube,,2020-01-16 00:16:00
2975,2975,,Searched,,,,,,2020,1,16,0,16,3,https://www.youtube.com/results?search_query=Marimba+avatar,,youtube,,2020-01-16 00:16:00
2970,2970,4.9682422,Watched,['Gaming'],772.0,96464.0,147.0,4917756.0,2020,1,16,0,17,3,https://www.youtube.com/watch?v=uRv8gnBMiWM,,youtube,,2020-01-16 00:17:00
2971,2971,,Searched,,,,,,2020,1,16,0,17,3,https://www.youtube.com/results?search_query=Zelda+unplugged,,youtube,,2020-01-16 00:17:00
2973,2973,,Searched,,,,,,2020,1,16,0,17,3,https://www.youtube.com/results?search_query=Marimba,,youtube,,2020-01-16 00:17:00
2972,2972,4.967267,Watched,['Music'],3204.0,388326.0,252.0,14772089.0,2020,1,16,0,17,3,https://www.youtube.com/watch?v=qYtrnr4chfU,,youtube,,2020-01-16 00:17:00
2969,2969,,Watched,,,,,,2020,1,16,0,22,3,https://www.youtube.com/watch?v=7apltfVJBwU,,youtube,,2020-01-16 00:22:00
2968,2968,4.9360843,Watched,['Gaming'],1068.0,65770.0,99.0,2103095.0,2020,1,16,0,25,3,https://www.youtube.com/watch?v=ioqzKXYIvfc,,youtube,,2020-01-16 00:25:00
2966,2966,,Searched,,,,,,2020,1,16,0,27,3,https://www.youtube.com/results?search_query=Beat+saber,,youtube,,2020-01-16 00:27:00
2967,2967,,Searched,,,,,,2020,1,16,0,27,3,https://www.youtube.com/results?search_query=Thebandit1,,youtube,,2020-01-16 00:27:00
2965,2965,,Watched,,,,,,2020,1,16,0,27,3,https://www.youtube.com/watch?v=rw3qfJHruGM,,youtube,,2020-01-16 00:27:00
2964,2964,4.8577881,Watched,['Gaming'],15488.0,420144.0,518.0,14357276.0,2020,1,16,0,29,3,https://www.youtube.com/watch?v=ZY6h3pKqYI0,,youtube,,2020-01-16 00:29:00
2963,2963,,Watched,,,,,,2020,1,16,0,32,3,https://www.youtube.com/watch?v=iVs-CQ8dF5c,,youtube,,2020-01-16 00:32:00
2962,2962,4.9769516,Watched,['Music'],762.0,131482.0,156.0,2565872.0,2020,1,16,0,34,3,https://www.youtube.com/watch?v=09tzb8lkMwE,,youtube,,2020-01-16 00:34:00
2961,2961,,Watched,,,,,,2020,1,16,0,36,3,https://www.youtube.com/watch?v=fnUC9PXPXSk,,youtube,,2020-01-16 00:36:00
2959,2959,,Searched,,,,,,2020,1,16,0,37,3,https://www.youtube.com/results?search_query=megalovania+but,,youtube,,2020-01-16 00:37:00
2960,2960,,Watched,,,,,,2020,1,16,0,37,3,https://www.youtube.com/watch?v=Gdl1bWej5XM,,youtube,,2020-01-16 00:37:00
2958,2958,,Watched,,,,,,2020,1,16,0,38,3,https://www.youtube.com/watch?v=uhROI_KzdIU,,youtube,,2020-01-16 00:38:00
2957,2957,,Watched,,,,,,2020,1,16,0,39,3,https://www.youtube.com/watch?v=ISRtGrzJdu4,,youtube,,2020-01-16 00:39:00
2956,2956,,Watched,,,,,,2020,1,16,0,40,3,https://www.youtube.com/watch?v=STmj5cDI1Uo,,youtube,,2020-01-16 00:40:00
2955,2955,,Watched,,,,,,2020,1,16,0,40,3,https://www.youtube.com/watch?v=D5pDqGXVvaw,,youtube,,2020-01-16 00:40:00
2954,2954,,Searched,,,,,,2020,1,16,1,25,3,https://www.youtube.com/results?search_query=Senzawa+uwu+song,,youtube,,2020-01-16 01:25:00
2953,2953,4.897385099999999,Watched,['Gaming'],13499.0,512701.0,57.0,14586878.0,2020,1,16,1,26,3,https://www.youtube.com/watch?v=h6DNdop6pD8,i turned a bad copypasta into a bad rap,youtube,,2020-01-16 01:26:00
5323,2154,,Searched,[],,,,,2020,1,16,1,50,3,,,search,big five president test,2020-01-16 01:50:00
5322,2153,,Visited,[],,,,,2020,1,16,1,51,3,,,search,Big Five President Test - IDRlabs,2020-01-16 01:51:00
2952,2952,,Watched,,,,,,2020,1,16,1,58,3,https://www.youtube.com/watch?v=Mzxg71tClVo,,youtube,,2020-01-16 01:58:00
2951,2951,,Watched,,,,,,2020,1,16,2,30,3,https://www.youtube.com/watch?v=21UaK8AAHQk,,youtube,,2020-01-16 02:30:00
5321,2152,,Searched,[],,,,,2020,1,16,2,45,3,,,search,ur sona systems,2020-01-16 02:45:00
5320,2151,,Searched,[],,,,,2020,1,16,2,47,3,,,search,sona ur,2020-01-16 02:47:00
2950,2950,,Watched,,,,,,2020,1,16,15,28,3,https://www.youtube.com/watch?v=ShgBQc7gxHo,,youtube,,2020-01-16 15:28:00
2949,2949,,Watched,,,,,,2020,1,16,15,29,3,https://www.youtube.com/watch?v=yIqTZhotx7k,,youtube,,2020-01-16 15:29:00
2948,2948,,Watched,,,,,,2020,1,16,15,46,3,https://www.youtube.com/watch?v=c36IPodJT8I,,youtube,,2020-01-16 15:46:00
2947,2947,,Watched,,,,,,2020,1,16,15,49,3,https://www.youtube.com/watch?v=AaC6v0wCQWg,,youtube,,2020-01-16 15:49:00
5319,2150,,Searched,"[['/Jobs & Education/Education/Standardized & Admissions Tests', 0.6800000071525574]]",,,,,2020,1,16,16,0,3,,,search,act scores,2020-01-16 16:00:00
2946,2946,,Watched,,,,,,2020,1,16,16,4,3,https://www.youtube.com/watch?v=DGDULDjgg6M,,youtube,,2020-01-16 16:04:00
5318,2149,,Searched,"[['/Science/Mathematics/Statistics', 0.6399999856948853]]",,,,,2020,1,16,16,26,3,,,search,modern mathematical statistics with applications 2nd edition,2020-01-16 16:26:00
5317,2148,,Searched,"[['/Science/Mathematics/Statistics', 0.5899999737739563]]",,,,,2020,1,16,16,27,3,,,search,modern mathematical statistics with applications 2nd edition pdf,2020-01-16 16:27:00
5316,2147,,Searched,[],,,,,2020,1,16,16,29,3,,,search,introductory statistics with r second edition pdf,2020-01-16 16:29:00
2945,2945,,Watched,,,,,,2020,1,16,21,8,3,https://www.youtube.com/watch?v=D5pDqGXVvaw,,youtube,,2020-01-16 21:08:00
2944,2944,4.9769516,Watched,['Music'],762.0,131482.0,156.0,2565872.0,2020,1,16,21,18,3,https://www.youtube.com/watch?v=09tzb8lkMwE,,youtube,,2020-01-16 21:18:00
2942,2942,,Watched,,,,,,2020,1,16,21,20,3,https://www.youtube.com/watch?v=HZwt4LNCt7o,,youtube,,2020-01-16 21:20:00
2943,2943,,Watched,,,,,,2020,1,16,21,20,3,https://www.youtube.com/watch?v=DuwQ__-X_mc,,youtube,,2020-01-16 21:20:00
2941,2941,,Watched,,,,,,2020,1,16,21,22,3,https://www.youtube.com/watch?v=PIooy0dDSBo,,youtube,,2020-01-16 21:22:00
2940,2940,,Searched,,,,,,2020,1,16,21,23,3,https://www.youtube.com/results?search_query=sauce+or+loss+van+der,,youtube,,2020-01-16 21:23:00
2939,2939,,Watched,,,,,,2020,1,16,21,23,3,https://www.youtube.com/watch?v=ghH4khvQWmo,,youtube,,2020-01-16 21:23:00
2938,2938,4.9685607,Watched,['Music'],2587.0,326555.0,292.0,22352477.0,2020,1,16,21,24,3,https://www.youtube.com/watch?v=2MtOpB5LlUA,,youtube,,2020-01-16 21:24:00
2937,2937,4.9700689,Watched,['Entertainment'],1582.0,209836.0,220.0,4784265.0,2020,1,16,21,30,3,https://www.youtube.com/watch?v=aRsOBFhNjVM,,youtube,,2020-01-16 21:30:00
2936,2936,4.9770637,Watched,['Howto & Style'],68.0,11791.0,115.0,303286.0,2020,1,16,21,35,3,https://www.youtube.com/watch?v=Oj3-xeX0qeo,,youtube,,2020-01-16 21:35:00
2935,2935,4.973948,Watched,['Music'],424.0,64676.0,107.0,1387450.0,2020,1,16,21,36,3,https://www.youtube.com/watch?v=tADkFuime_g,,youtube,,2020-01-16 21:36:00
2934,2934,4.966624700000001,Watched,['Comedy'],1633.0,194082.0,247.0,9657032.0,2020,1,16,21,38,3,https://www.youtube.com/watch?v=0tdyU_gW6WE,,youtube,,2020-01-16 21:38:00
2932,2932,4.9387898,Watched,['Music'],287.0,18468.0,221.0,1148587.0,2020,1,16,21,42,3,https://www.youtube.com/watch?v=Stc-DmYW_cU,,youtube,,2020-01-16 21:42:00
2933,2933,4.8688278,Watched,['People & Blogs'],87.0,2566.0,209.0,122005.0,2020,1,16,21,42,3,https://www.youtube.com/watch?v=Ohkc6dyf6YM,,youtube,,2020-01-16 21:42:00
2931,2931,4.965909,Watched,['Music'],42.0,4886.0,277.0,154651.0,2020,1,16,21,46,3,https://www.youtube.com/watch?v=bxU138Yev4E,,youtube,,2020-01-16 21:46:00
2930,2930,4.9601989,Watched,['Comedy'],10.0,995.0,185.0,28279.0,2020,1,16,21,51,3,https://www.youtube.com/watch?v=TMeaIXVddAg,,youtube,,2020-01-16 21:51:00
2929,2929,4.9765558,Watched,['Music'],128.0,21711.0,260.0,472355.0,2020,1,16,21,51,3,https://www.youtube.com/watch?v=XDk5Ynr9L4A,,youtube,,2020-01-16 21:51:00
2928,2928,,Watched,,,,,,2020,1,16,21,56,3,https://www.youtube.com/watch?v=lZ84crMLmsA,,youtube,,2020-01-16 21:56:00
2927,2927,4.9334297,Watched,['Music'],23.0,1359.0,167.0,31713.0,2020,1,16,21,59,3,https://www.youtube.com/watch?v=SOpkR3y8Jhs,,youtube,,2020-01-16 21:59:00
2926,2926,,Watched,,,,,,2020,1,16,22,2,3,https://www.youtube.com/watch?v=k2bT8Xo86Iw,,youtube,,2020-01-16 22:02:00
2925,2925,,Watched,,,,,,2020,1,16,22,5,3,https://www.youtube.com/watch?v=MEVONtUx51o,,youtube,,2020-01-16 22:05:00
2924,2924,,Watched,,,,,,2020,1,16,22,6,3,https://www.youtube.com/watch?v=iYVKVlc8l8k,,youtube,,2020-01-16 22:06:00
2923,2923,,Watched,,,,,,2020,1,16,22,9,3,https://www.youtube.com/watch?v=STmj5cDI1Uo,,youtube,,2020-01-16 22:09:00
2922,2922,4.8196129999999995,Watched,['Music'],77635.0,1643885.0,256.0,130439503.0,2020,1,16,22,11,3,https://www.youtube.com/watch?v=vTIIMJ9tUc8,,youtube,,2020-01-16 22:11:00
2921,2921,4.8407397,Watched,['Music'],1326.0,31978.0,164.0,4929924.0,2020,1,16,22,15,3,https://www.youtube.com/watch?v=4feIwig2AtA,,youtube,,2020-01-16 22:15:00
2920,2920,4.9295692,Watched,['Music'],1031.0,57523.0,98.0,2735014.0,2020,1,16,22,18,3,https://www.youtube.com/watch?v=yxxyjDFnbb0,,youtube,,2020-01-16 22:18:00
2919,2919,4.213953500000001,Watched,['Music'],169.0,691.0,238.0,30436.0,2020,1,16,22,20,3,https://www.youtube.com/watch?v=mStJsy3AEUM,,youtube,,2020-01-16 22:20:00
2918,2918,4.9681977999999996,Watched,['Music'],9.0,1123.0,183.0,18699.0,2020,1,16,22,23,3,https://www.youtube.com/watch?v=s9TiM3_3bzc,,youtube,,2020-01-16 22:23:00
2917,2917,4.963955400000001,Watched,['People & Blogs'],2402.0,264158.0,175.0,7965058.0,2020,1,16,22,24,3,https://www.youtube.com/watch?v=HguKyrS8oWM,,youtube,,2020-01-16 22:24:00
2916,2916,4.9914236,Watched,['Gaming'],20.0,9308.0,64.0,271903.0,2020,1,16,22,27,3,https://www.youtube.com/watch?v=oyoyhR7xcN4,,youtube,,2020-01-16 22:27:00
